1 0.104049
2 0.0440422
3 0.0279328
4 0.020452
5 0.0161317
6 0.0133184
7 0.0113406
8 0.00987423
9 0.00874368
10 0.00784541
11 0.00711451
12 0.00650819
13 0.0059971
14 0.00556044
15 0.00518305
